0.328593723038121 -0.657203875146317 0.697099018455036 -0.268356017644968 -0.335342732641419 0.539972075639095 -0.134771743337753 -0.398036592197159 0.407528831845511 0.103579818214479 -0.452127062961977
0.363130165869975 -0.689033436922932 0.667720435370805 -0.1689026462452 -0.418017881704258 0.505792876914492 -0.0102132102968842 -0.460948488459455 0.318786254099147 0.232955868129207 -0.442209315353409
0.399191257231755 -0.716515040121221 0.627128428541812 -0.0648583630458947 -0.484901472205291 0.447246894768641 0.114922607978874 -0.492035354958706 0.204744825340916 0.34139541507522 -0.388014882862968
0.436531253415596 -0.73876366602535 0.575383702476277 0.0410028317866082 -0.532992474422512 0.366717004098877 0.233188926258001 -0.488672844503638 0.0742623270756802 0.418832559804084 -0.294597237580151
0.474859676019388 -0.754923997900008 0.512868729269761 0.145650230392847 -0.55993350263308 0.267823918891088 0.337322242348467 -0.450647502490122 -0.0622391418216267 0.457856789999475 -0.171134772402821
0.513843502714933 -0.764196620579652 0.440302980768466 0.245900000458541 -0.564166856043734 0.155289710724187 0.420726805681909 -0.380267210417007 -0.193605400101374 0.454497090037515 -0.0300794100137523
0.553110719352128 -0.765864756832985 0.358746322833472 0.338534082284852 -0.545059037386192 0.034725165612549 0.477939073749944 -0.282277957005479 -0.308882541302905 0.408698946908791 0.114076835233608
0.592255236320729 -0.759320566854397 0.269589414450361 0.420429554298432 -0.502984143456127 -0.0876500732166815 0.505036380719035 -0.163583315155678 -0.398268427986414 0.324432266325938 0.24629591914318
0.630843120351446 -0.74408997380901 0.174530503030196 0.488692647995564 -0.439358410683369 -0.205340236994544 0.499956167617227 -0.0327800375995313 -0.453996171252591 0.209403999196671 0.352591747686955
0.668420039087587 -0.71985496042057 0.0755386333810506 0.540790901012646 -0.356620755624954 -0.311940015524458 0.462697202349218 0.10045997735175 -0.47106467428199 0.0743897918664479 0.421556890263557
0.704519762257146 -0.686472313703811 -0.0251960400921467 0.574676593430564 -0.258157236290731 -0.40151242614713 0.395381996548547 0.226116090189461 -0.447742200650076 -0.0677601150996588 0.445644272941913
0.738673512751587 -0.643987879038358 -0.125323467343596 0.588894664945646 -0.148170785254805 -0.468953350464167 0.302169583167494 0.334596807940873 -0.385787788126244 -0.203348821421273 0.422052203917972
0.770419916024415 -0.592645519846222 -0.222404422272889 0.582668781486705 -0.0315011002669161 -0.51031782266821 0.18901919783355 0.417505322502741 -0.290360586749201 -0.319174499248406 0.353102056036668
0.799315259482091 -0.532890161076176 -0.313988129334018 0.555960103096507 0.0865970292973797 -0.523084724640374 0.0633172781435611 0.468327498665704 -0.169616499952724 -0.403849902339934 0.246053503923712
0.824943747186266 -0.465364516413983 -0.397693730715035 0.509494564604248 0.200705686125076 -0.506339951706764 -0.0666084651458074 0.482981699004613 -0.0340219449243164 -0.448962064024806 0.112366103087251
0.8469274210182 -0.390899350804513 -0.471292203353704 0.444756052373444 0.305512442819583 -0.46086316827914 -0.192054364131465 0.460180172685312 0.104557025565662 -0.449948125932705 -0.0335193587528866
0.864935418708839 -0.310497399435094 -0.532785179989673 0.36394465467874 0.396080468049447 -0.389109635604935 -0.304544642175255 0.401567035980899 0.233908629826965 -0.406590798841435 -0.175748820651431
0.878692252384877 -0.225311338171144 -0.580477158460747 0.269901071068082 0.46810439908953 -0.295085801652578 -0.396428824502062 0.311616816968074 0.342574969771494 -0.323075796463155 -0.298798205636398
0.887984818374498 -0.136616464178849 -0.613037803092121 0.166000166476677 0.518136748163732 -0.184124845812589 -0.461427277400577 0.197298402759162 0.420893808609025 -0.207599555475636 -0.389194867278529
0.892667889070593 -0.045778984868256 -0.629551443869728 0.0560184247278147 0.543771137607641 -0.0625755779092721 -0.495082760500861 0.0675300545825495 0.461883102787006 -0.0715635810719765 -0.43702022336275
0.892667889070593 0.0457789848682559 -0.629551443869728 -0.0560184247278145 0.543771137607642 0.0625755779092719 -0.495082760500861 -0.0675300545825492 0.461883102787006 0.0715635810719762 -0.43702022336275
0.887984818374498 0.136616464178849 -0.613037803092121 -0.166000166476676 0.518136748163732 0.184124845812589 -0.461427277400577 -0.197298402759161 0.420893808609025 0.207599555475636 -0.389194867278529
0.878692252384877 0.225311338171144 -0.580477158460747 -0.269901071068082 0.46810439908953 0.295085801652578 -0.396428824502062 -0.311616816968074 0.342574969771494 0.323075796463155 -0.298798205636398
0.864935418708839 0.310497399435094 -0.532785179989673 -0.36394465467874 0.396080468049447 0.389109635604935 -0.304544642175255 -0.401567035980899 0.233908629826965 0.406590798841435 -0.175748820651431
0.8469274210182 0.390899350804513 -0.471292203353704 -0.444756052373444 0.305512442819583 0.46086316827914 -0.192054364131465 -0.460180172685312 0.104557025565662 0.449948125932705 -0.0335193587528866
0.824943747186266 0.465364516413983 -0.397693730715036 -0.509494564604248 0.200705686125076 0.506339951706763 -0.0666084651458078 -0.482981699004614 -0.0340219449243161 0.448962064024806 0.112366103087251
0.799315259482091 0.532890161076176 -0.313988129334018 -0.555960103096507 0.08659702929738 0.523084724640374 0.0633172781435609 -0.468327498665704 -0.169616499952723 0.403849902339934 0.246053503923712
0.770419916024415 0.592645519846222 -0.222404422272889 -0.582668781486705 -0.0315011002669161 0.51031782266821 0.18901919783355 -0.417505322502741 -0.290360586749201 0.319174499248406 0.353102056036668
0.738673512751587 0.643987879038358 -0.125323467343596 -0.588894664945646 -0.148170785254805 0.468953350464167 0.302169583167494 -0.334596807940873 -0.385787788126244 0.203348821421273 0.422052203917972
0.704519762257146 0.686472313703811 -0.0251960400921467 -0.574676593430564 -0.258157236290731 0.40151242614713 0.395381996548547 -0.226116090189461 -0.447742200650076 0.0677601150996588 0.445644272941913
0.668420039087588 0.719854960420569 0.0755386333810502 -0.540790901012647 -0.356620755624954 0.311940015524458 0.462697202349218 -0.100459977351751 -0.47106467428199 -0.0743897918664472 0.421556890263557
